date,name,site_rank,IMDB,director,country,genre,user_review,review_count
31/03/1999,10 Things I Hate About You,884,7.3,Gil Junger,US,Drama,6.5,1417
31/03/1999,10 Things I Hate About You,884,7.3,Gil Junger,US,Comedy,6.5,1417
31/03/1999,10 Things I Hate About You,884,7.3,Gil Junger,US,Romance,6.5,1417
29/06/2011,Transformers: Dark Of The Moon,885,6.2,Michael Bay,US,Sci-Fi,6.9,1347
29/06/2011,Transformers: Dark Of The Moon,885,6.2,Michael Bay,US,Adventure,6.9,1347
29/06/2011,Transformers: Dark Of The Moon,885,6.2,Michael Bay,US,Action,6.9,1347
17/08/2007,Superbad,886,7.6,Greg Mottola,US,Comedy,6.8,1071
01/01/2017,Two Sisters 2,887,0,Park Joo-yeong,Korea,Drama,4.8,914
01/01/2017,Two Sisters 2,887,0,Park Joo-yeong,Korea,Comedy,4.8,914
18/01/2019,IO,889,4.7,Jonathan Helpert,US,Drama,4.5,327
18/01/2019,IO,889,4.7,Jonathan Helpert,US,Sci-Fi,4.5,327
18/01/2019,IO,889,4.7,Jonathan Helpert,US,Adventure,4.5,327
18/01/2019,IO,889,4.7,Jonathan Helpert,US,Romance,4.5,327
17/05/2018,Book Club,890,6.1,Bill Holderman,US,Drama,5.6,258
17/05/2018,Book Club,890,6.1,Bill Holderman,US,Comedy,5.6,258
17/05/2018,Book Club,890,6.1,Bill Holderman,US,Romance,5.6,258
07/08/2019,Haunt,891,6.3,Scott BeckBryan Woods,US,Thriller,7.2,210
07/08/2019,Haunt,891,6.3,Scott BeckBryan Woods,US,Horror,7.2,210
20/01/2001,Intimacy,892,6.1,Patrice Chéreau,UKFranceSpainWest Germany,Drama,5.8,1312
20/01/2001,Intimacy,892,6.1,Patrice Chéreau,UKFranceSpainWest Germany,Romance,5.8,1312
16/07/2019,Pandora,893,3.9,Brett SimmonsChristian GossettSteve HughesMark A. AltmanBrea GrantTirsa HackshawMichael HurstChris LeDouxJenn Wexler,US,Drama,6,220
16/07/2019,Pandora,893,3.9,Brett SimmonsChristian GossettSteve HughesMark A. AltmanBrea GrantTirsa HackshawMichael HurstChris LeDouxJenn Wexler,US,Sci-Fi,6,220
16/07/2019,Pandora,893,3.9,Brett SimmonsChristian GossettSteve HughesMark A. AltmanBrea GrantTirsa HackshawMichael HurstChris LeDouxJenn Wexler,US,Action,6,220
17/03/2006,She's The Man,894,6.3,Andy Fickman,USCanada,Comedy,6.1,1822
17/03/2006,She's The Man,894,6.3,Andy Fickman,USCanada,Romance,6.1,1822
25/09/2015,The Intern,895,7.1,Nancy Meyers,US,Comedy,6.8,1262
27/10/1998,The Lion King 2: Simba's Pride,896,6.5,Darrell RooneyRob Laduca,USAustralia,Animation,7.4,1138
27/10/1998,The Lion King 2: Simba's Pride,896,6.5,Darrell RooneyRob Laduca,USAustralia,Adventure,7.4,1138
27/10/1998,The Lion King 2: Simba's Pride,896,6.5,Darrell RooneyRob Laduca,USAustralia,Romance,7.4,1138
27/10/1998,The Lion King 2: Simba's Pride,896,6.5,Darrell RooneyRob Laduca,USAustralia,Family,7.4,1138
07/08/2017,Logan Lucky,897,7,Steven Soderbergh,US,Drama,6.1,756
07/08/2017,Logan Lucky,897,7,Steven Soderbergh,US,Comedy,6.1,756
07/08/2017,Logan Lucky,897,7,Steven Soderbergh,US,Crime,6.1,756
21/02/2020,Miami Bici,898,6.4,JesÃºs del Cerro,Romania,Comedy,5.9,160
10/04/2019,The Code,899,6.1,Marc WebbSteven A. AdelsonJohn BehringSarah BoydThomas CarterHolly DaleGuy FerlandRon FortunatoEric LaneuvilleJohn PolsonCraig SweenyJann Turner,US,Drama,6.4,193
01/01/2016,Boarding House 2,900,0,...,Korea,Romance,5.8,998
19/06/1998,Mulan,901,7.5,...,US,Animation,6.8,1363
19/06/1998,Mulan,901,7.5,...,US,Adventure,6.8,1363
19/06/1998,Mulan,901,7.5,...,US,Fantasy,6.8,1363
19/06/1998,Mulan,901,7.5,...,US,Family,6.8,1363
19/06/1998,Mulan,901,7.5,...,US,War,6.8,1363
20/11/2009,The Blind Side,902,7.6,John Lee Hancock,US,Drama,6.7,1430
20/11/2009,The Blind Side,902,7.6,John Lee Hancock,US,Sport,6.7,1430
20/11/2009,The Blind Side,902,7.6,John Lee Hancock,US,Biography,6.7,1430
02/05/2014,The Amazing Spider-Man 2,903,6.6,Marc Webb,US,Sci-Fi,7.1,1283
02/05/2014,The Amazing Spider-Man 2,903,6.6,Marc Webb,US,Adventure,7.1,1283
02/05/2014,The Amazing Spider-Man 2,903,6.6,Marc Webb,US,Action,7.1,1283
02/05/2014,The Amazing Spider-Man 2,903,6.6,Marc Webb,US,Fantasy,7.1,1283
20/01/2006,High School Musical,905,5.2,Kenny Ortega,US,Drama,6.9,2117
20/01/2006,High School Musical,905,5.2,Kenny Ortega,US,Comedy,6.9,2117
20/01/2006,High School Musical,905,5.2,Kenny Ortega,US,Romance,6.9,2117
20/01/2006,High School Musical,905,5.2,Kenny Ortega,US,Family,6.9,2117
17/04/2018,Deep Blue Sea 2,906,3.3,Darin Scott,US,Sci-Fi,5.3,717
17/04/2018,Deep Blue Sea 2,906,3.3,Darin Scott,US,Action,5.3,717
17/04/2018,Deep Blue Sea 2,906,3.3,Darin Scott,US,Horror,5.3,717
16/05/2012,The Dictator,907,6.4,Larry Charles,US,Comedy,6.6,1665
26/01/2019,Queen of Hearts,908,7.2,May el-Toukhy,DenmarkSweden,Drama,6.2,571
04/10/2019,Wonder Woman: Bloodlines,909,5.8,Justin CopelandSam Liu,US,Animation,6.5,165
04/10/2019,Wonder Woman: Bloodlines,909,5.8,Justin CopelandSam Liu,US,Fantasy,6.5,165
10/09/2016,Below Her Mouth,910,5.5,April Mullen,Canada,Drama,6.5,2264
17/11/2000,How The Grinch Stole Christmas,911,6.2,Ron Howard,USWest Germany,Comedy,7.3,692
17/11/2000,How The Grinch Stole Christmas,911,6.2,Ron Howard,USWest Germany,Fantasy,7.3,692
17/11/2000,How The Grinch Stole Christmas,911,6.2,Ron Howard,USWest Germany,Family,7.3,692
13/08/2016,Kubo and the Two Strings,912,7.8,Travis Knight,US,Animation,7.2,1716
13/08/2016,Kubo and the Two Strings,912,7.8,Travis Knight,US,Adventure,7.2,1716
13/08/2016,Kubo and the Two Strings,912,7.8,Travis Knight,US,Fantasy,7.2,1716
13/08/2016,Kubo and the Two Strings,912,7.8,Travis Knight,US,Family,7.2,1716
12/01/2018,Proud Mary,914,4.9,Babak Najafi,US,Thriller,6.1,886
12/01/2018,Proud Mary,914,4.9,Babak Najafi,US,Action,6.1,886
04/03/2020,Dave,915,8.4,Andrew DeYoungGreg MottolaTony YacendaBen Sinclair,US,Comedy,7.3,345
31/01/2019,The Mustang,916,6.9,Laure de Clermont-Tonnerre,USFrance,Drama,7.4,93
18/03/2017,Life,919,6.6,Daniel Espinosa,US,Thriller,6.6,2504
18/03/2017,Life,919,6.6,Daniel Espinosa,US,Sci-Fi,6.6,2504
18/03/2017,Life,919,6.6,Daniel Espinosa,US,Horror,6.6,2504
01/01/2017,My Uncle's Wife,921,0,...,Korea,Drama,5.4,1366
29/01/2016,Fifty Shades Of Black,922,3.5,Michael Tiddes,US,Comedy,6,1084
07/12/2016,Sex Doll,923,4.5,Sylvie Verheyde,UKFrance,Thriller,6.1,1625
29/05/2019,Always Be My Maybe,925,6.8,Nahnatchka Khan,US,Comedy,6.6,235
29/05/2019,Always Be My Maybe,925,6.8,Nahnatchka Khan,US,Romance,6.6,235
24/09/2019,Emergence,927,7.2,Paul McGuiganJ. Miller TobinPatricia CardosoSydney FreelandPeter LetoJessica LowreyChristopher MisianoAlex PillaiLeslie HopeCraig Zisk,US,Drama,6.1,258
16/03/2012,21 Jump Street,928,7.2,...,US,Comedy,6.5,981
16/03/2012,21 Jump Street,928,7.2,...,US,Action,6.5,981
16/03/2012,21 Jump Street,928,7.2,...,US,Crime,6.5,981
20/05/2016,The Nice Guys,929,7.4,Shane Black,US,Thriller,6.9,1050
20/05/2016,The Nice Guys,929,7.4,Shane Black,US,Comedy,6.9,1050
20/05/2016,The Nice Guys,929,7.4,Shane Black,US,Action,6.9,1050
20/05/2016,The Nice Guys,929,7.4,Shane Black,US,Crime,6.9,1050
20/05/2016,The Nice Guys,929,7.4,Shane Black,US,Mystery,6.9,1050
09/08/2018,Slender Man,930,3.2,Sylvain White,US,Horror,6.2,383
29/03/2019,Unplanned,931,5.8,Chuck KonzelmanCary Solomon,US,Drama,6.2,227
06/09/2019,Just Mercy,932,7.5,Destin Daniel Cretton,US,Drama,6.5,361
22/03/2013,Olympus Has Fallen,933,6.5,Antoine Fuqua,US,Thriller,7,744
22/03/2013,Olympus Has Fallen,933,6.5,Antoine Fuqua,US,Action,7,744
30/08/2019,The Informer,934,6.5,Andrea Di Stefano,UK,Drama,5.8,229
30/08/2019,The Informer,934,6.5,Andrea Di Stefano,UK,Crime,5.8,229
23/12/2015,The Big Short,935,7.8,Adam Mckay,US,Drama,7,688
23/12/2015,The Big Short,935,7.8,Adam Mckay,US,Biography,7,688
24/05/2019,Rim of the World,936,5.1,McG,US,Comedy,6.5,215
24/05/2019,Rim of the World,936,5.1,McG,US,Sci-Fi,6.5,215
24/05/2019,Rim of the World,936,5.1,McG,US,Adventure,6.5,215
24/05/2019,Rim of the World,936,5.1,McG,US,Action,6.5,215
12/05/2018,Patrick Melrose,937,8.1,Edward Berger,UK,Drama,6.2,717
03/06/2011,X-Men: First Class,938,7.7,Matthew Vaughn,"US,UK",Sci-Fi,6.5,1297
03/06/2011,X-Men: First Class,938,7.7,Matthew Vaughn,"US,UK",Adventure,6.5,1297
03/06/2011,X-Men: First Class,938,7.7,Matthew Vaughn,"US,UK",Action,6.5,1297
01/02/2017,The Lego Batman Movie,939,7.3,Chris McKay,USDenmark,Animation,7,2976
01/02/2017,The Lego Batman Movie,939,7.3,Chris McKay,USDenmark,Comedy,7,2976
01/02/2017,The Lego Batman Movie,939,7.3,Chris McKay,USDenmark,Adventure,7,2976
01/02/2017,The Lego Batman Movie,939,7.3,Chris McKay,USDenmark,Action,7,2976
01/02/2017,The Lego Batman Movie,939,7.3,Chris McKay,USDenmark,Fantasy,7,2976
01/02/2017,The Lego Batman Movie,939,7.3,Chris McKay,USDenmark,Family,7,2976
21/05/2019,Blood & Treasure,941,6.6,Steve BoyumGuy Norman BeeHolly DaleTawnia McKiernanAlrick RileyCraig SiebelsMichael DinnerStephen Scaia,US,Adventure,6.5,305
21/05/2019,Blood & Treasure,941,6.6,Steve BoyumGuy Norman BeeHolly DaleTawnia McKiernanAlrick RileyCraig SiebelsMichael DinnerStephen Scaia,US,Action,6.5,305
14/11/2018,Origin,942,7.1,Paul W.S. AndersonMark BrozelJuan Carlos MedinaJonathan TeplitzkyAshley Way,UK,Sci-Fi,6.8,301
06/02/2015,X-Rated: The Greatest Adult Movies of All Time,943,5.6,Bryn Pryor,US,Documentary,5.8,858
21/07/2011,3D Sex And Zen Extreme Ecstasy,944,4.3,Christopher Sun Lap Key,Hong Kong,Drama,6.3,1319
21/07/2011,3D Sex And Zen Extreme Ecstasy,944,4.3,Christopher Sun Lap Key,Hong Kong,Comedy,6.3,1319
27/05/2019,The Hot Zone,946,7.3,Nick MurphyMichael Uppendahl,US,Drama,6.6,145
27/05/2019,The Hot Zone,946,7.3,Nick MurphyMichael Uppendahl,US,Thriller,6.6,145
27/05/2019,The Hot Zone,946,7.3,Nick MurphyMichael Uppendahl,US,Sci-Fi,6.6,145
21/09/1990,Goodfellas,947,8.7,Martin Scorsese,US,Drama,7.1,878
21/09/1990,Goodfellas,947,8.7,Martin Scorsese,US,Crime,7.1,878
21/09/1990,Goodfellas,947,8.7,Martin Scorsese,US,Biography,7.1,878
24/07/1998,Saving Private Ryan,948,8.6,Steven Spielberg,US,Drama,7.4,1660
24/07/1998,Saving Private Ryan,948,8.6,Steven Spielberg,US,Action,7.4,1660
24/07/1998,Saving Private Ryan,948,8.6,Steven Spielberg,US,War,7.4,1660
02/04/2019,Kevin Hart: Irresponsible,949,6.4,Leslie Small,US,Comedy,6.8,185
14/10/2016,What Now?,950,5.9,Leslie SmallTim Story,US,Comedy,6.8,1422
14/10/2016,What Now?,950,5.9,Leslie SmallTim Story,US,Documentary,6.8,1422
25/11/2015,The Good Dinosaur,951,6.7,Peter Sohn,US,Animation,7.5,1207
25/11/2015,The Good Dinosaur,951,6.7,Peter Sohn,US,Comedy,7.5,1207
25/11/2015,The Good Dinosaur,951,6.7,Peter Sohn,US,Adventure,7.5,1207
25/11/2015,The Good Dinosaur,951,6.7,Peter Sohn,US,Fantasy,7.5,1207
25/11/2015,The Good Dinosaur,951,6.7,Peter Sohn,US,Family,7.5,1207
18/12/2017,All the Money in the World,952,6.8,Ridley Scott,US,Drama,5.6,349
18/12/2017,All the Money in the World,952,6.8,Ridley Scott,US,Thriller,5.6,349
18/12/2017,All the Money in the World,952,6.8,Ridley Scott,US,Crime,5.6,349
18/12/2017,All the Money in the World,952,6.8,Ridley Scott,US,Mystery,5.6,349
15/12/2006,The Pursuit Of Happyness,953,8,Gabriele Muccino,US,Drama,7.5,1661
15/12/2006,The Pursuit Of Happyness,953,8,Gabriele Muccino,US,Biography,7.5,1661
12/04/2020,Mortal Kombat Legends: Scorpion's Revenge,955,7.5,Ethan Spaulding,US,Animation,7.9,328
12/04/2020,Mortal Kombat Legends: Scorpion's Revenge,955,7.5,Ethan Spaulding,US,Adventure,7.9,328
12/04/2020,Mortal Kombat Legends: Scorpion's Revenge,955,7.5,Ethan Spaulding,US,Action,7.9,328
12/04/2020,Mortal Kombat Legends: Scorpion's Revenge,955,7.5,Ethan Spaulding,US,Fantasy,7.9,328
06/03/2020,Spenser Confidential,956,6.2,Peter Berg,US,Drama,7.2,277
06/03/2020,Spenser Confidential,956,6.2,Peter Berg,US,Thriller,7.2,277
06/03/2020,Spenser Confidential,956,6.2,Peter Berg,US,Crime,7.2,277
06/03/2020,Spenser Confidential,956,6.2,Peter Berg,US,Mystery,7.2,277
05/05/2019,The Spanish Princess,958,6.8,Lisa ClarkeDaina ReidBirgitte StÃ¦rmoseStephen Woolfenden,US,Drama,6.2,295
05/05/2019,The Spanish Princess,958,6.8,Lisa ClarkeDaina ReidBirgitte StÃ¦rmoseStephen Woolfenden,US,History,6.2,295
19/10/2012,Student Of The Year,960,5.4,Karan Johar,India,Comedy,7.4,4422
19/10/2012,Student Of The Year,960,5.4,Karan Johar,India,Romance,7.4,4422
01/01/1998,Rush Hour 1,962,0,Brett Ratner,US,Comedy,6.9,1282
01/01/1998,Rush Hour 1,962,0,Brett Ratner,US,Action,6.9,1282
01/01/1998,Rush Hour 1,962,0,Brett Ratner,US,Crime,6.9,1282
22/07/2018,Teen Titans Go! To the Movies,963,6.8,Aaron HorvathPeter Rida Michail,US,Animation,7,549
22/07/2018,Teen Titans Go! To the Movies,963,6.8,Aaron HorvathPeter Rida Michail,US,Comedy,7,549
22/07/2018,Teen Titans Go! To the Movies,963,6.8,Aaron HorvathPeter Rida Michail,US,Sci-Fi,7,549
22/07/2018,Teen Titans Go! To the Movies,963,6.8,Aaron HorvathPeter Rida Michail,US,Action,7,549
22/07/2018,Teen Titans Go! To the Movies,963,6.8,Aaron HorvathPeter Rida Michail,US,Family,7,549
16/01/2019,The Queen's Corgi,964,4.8,Vincent KestelootBen Stassen,Belgium,Animation,6.9,169
16/01/2019,The Queen's Corgi,964,4.8,Vincent KestelootBen Stassen,Belgium,Comedy,6.9,169
16/01/2019,The Queen's Corgi,964,4.8,Vincent KestelootBen Stassen,Belgium,Family,6.9,169
17/07/2015,Bajrangi Bhaijaan,965,8,Kabir Khan,India,Drama,7.6,2348
17/07/2015,Bajrangi Bhaijaan,965,8,Kabir Khan,India,Comedy,7.6,2348
07/01/2020,Like a Boss,966,4.4,Miguel Arteta,US,Comedy,5.8,262
17/05/2020,Snowpiercer,967,6.2,James HawesSam MillerHelen ShaverFrederick E.O. ToyeDavid FrazeeLeslie HopeClare KilnerRebecca RodriguezChristoph SchreweEverardo Gout,US,Drama,7,233
17/05/2020,Snowpiercer,967,6.2,James HawesSam MillerHelen ShaverFrederick E.O. ToyeDavid FrazeeLeslie HopeClare KilnerRebecca RodriguezChristoph SchreweEverardo Gout,US,Thriller,7,233
17/05/2020,Snowpiercer,967,6.2,James HawesSam MillerHelen ShaverFrederick E.O. ToyeDavid FrazeeLeslie HopeClare KilnerRebecca RodriguezChristoph SchreweEverardo Gout,US,Sci-Fi,7,233
17/05/2020,Snowpiercer,967,6.2,James HawesSam MillerHelen ShaverFrederick E.O. ToyeDavid FrazeeLeslie HopeClare KilnerRebecca RodriguezChristoph SchreweEverardo Gout,US,Action,7,233
03/12/2019,How to Train Your Dragon: Homecoming,969,7.3,Tim Johnson,US,Animation,7.4,351
03/12/2019,How to Train Your Dragon: Homecoming,969,7.3,Tim Johnson,US,Adventure,7.4,351
03/12/2019,How to Train Your Dragon: Homecoming,969,7.3,Tim Johnson,US,Action,7.4,351
03/12/2019,How to Train Your Dragon: Homecoming,969,7.3,Tim Johnson,US,Fantasy,7.4,351
03/12/2019,How to Train Your Dragon: Homecoming,969,7.3,Tim Johnson,US,Family,7.4,351
11/05/2006,Lie with Me,970,5.3,Clement Virgo,Canada,Drama,5.6,1263
11/05/2006,Lie with Me,970,5.3,Clement Virgo,Canada,Romance,5.6,1263
13/07/2016,The Infiltrator,971,7,Brad Furman,UK,Drama,6.8,743
13/07/2016,The Infiltrator,971,7,Brad Furman,UK,Thriller,6.8,743
13/07/2016,The Infiltrator,971,7,Brad Furman,UK,Crime,6.8,743
13/07/2016,The Infiltrator,971,7,Brad Furman,UK,Biography,6.8,743
11/06/1993,Jurassic Park,972,8.1,Steven Spielberg,US,Thriller,7.2,1009
11/06/1993,Jurassic Park,972,8.1,Steven Spielberg,US,Sci-Fi,7.2,1009
11/06/1993,Jurassic Park,972,8.1,Steven Spielberg,US,Adventure,7.2,1009
12/03/2017,The Disaster Artist,973,7.4,James Franco,US,Drama,6.3,683
12/03/2017,The Disaster Artist,973,7.4,James Franco,US,Comedy,6.3,683
12/03/2017,The Disaster Artist,973,7.4,James Franco,US,Biography,6.3,683
29/06/2012,Ted,974,6.9,Seth Macfarlane,US,Comedy,6.5,1117
29/06/2012,Ted,974,6.9,Seth Macfarlane,US,Fantasy,6.5,1117
22/04/2016,The Huntsman: Winter's War,976,6.1,Cedric Nicolas-Troyan,US,Drama,6.4,1418
22/04/2016,The Huntsman: Winter's War,976,6.1,Cedric Nicolas-Troyan,US,Adventure,6.4,1418
22/04/2016,The Huntsman: Winter's War,976,6.1,Cedric Nicolas-Troyan,US,Action,6.4,1418
22/04/2016,The Huntsman: Winter's War,976,6.1,Cedric Nicolas-Troyan,US,Fantasy,6.4,1418
13/09/2019,Tall Girl,977,5.2,Nzingha Stewart,US,Comedy,6.7,366
07/09/2017,Home Again,978,5.8,Hallie Meyers-Shyer,US,Drama,6.1,777
07/09/2017,Home Again,978,5.8,Hallie Meyers-Shyer,US,Comedy,6.1,777
07/09/2017,Home Again,978,5.8,Hallie Meyers-Shyer,US,Romance,6.1,777
03/08/2001,Rush Hour 2,979,6.6,Brett Ratner,USHong Kong,Thriller,7,1033
03/08/2001,Rush Hour 2,979,6.6,Brett Ratner,USHong Kong,Comedy,7,1033
03/08/2001,Rush Hour 2,979,6.6,Brett Ratner,USHong Kong,Action,7,1033
03/08/2001,Rush Hour 2,979,6.6,Brett Ratner,USHong Kong,Crime,7,1033
03/08/2001,Rush Hour 2,979,6.6,Brett Ratner,USHong Kong,Mystery,7,1033
23/04/2020,Gangs of London,980,8.4,Corin HardyGareth EvansXavier Gens,UK,Drama,7.3,282
23/04/2020,Gangs of London,980,8.4,Corin HardyGareth EvansXavier Gens,UK,Action,7.3,282
23/04/2020,Gangs of London,980,8.4,Corin HardyGareth EvansXavier Gens,UK,Crime,7.3,282
05/10/2017,Desire,982,3.9,Diego Kaplan,Argentina,Drama,5.5,567
05/10/2017,Desire,982,3.9,Diego Kaplan,Argentina,Romance,5.5,567
31/05/2018,Adrift,983,6.6,Baltasar KormÃ¡kur,USHong Kong,Drama,6.2,380
31/05/2018,Adrift,983,6.6,Baltasar KormÃ¡kur,USHong Kong,Thriller,6.2,380
31/05/2018,Adrift,983,6.6,Baltasar KormÃ¡kur,USHong Kong,Adventure,6.2,380
31/05/2018,Adrift,983,6.6,Baltasar KormÃ¡kur,USHong Kong,Romance,6.2,380
31/05/2018,Adrift,983,6.6,Baltasar KormÃ¡kur,USHong Kong,Action,6.2,380
17/09/2015,The Man Who Knew Infinity,984,7.2,Matt Brown,"US,UK",Drama,7.7,1611
17/09/2015,The Man Who Knew Infinity,984,7.2,Matt Brown,"US,UK",Biography,7.7,1611
11/06/2010,The Karate Kid,987,6.2,Harald Zwart,USChina,Drama,7.4,1856
11/06/2010,The Karate Kid,987,6.2,Harald Zwart,USChina,Action,7.4,1856
11/06/2010,The Karate Kid,987,6.2,Harald Zwart,USChina,Family,7.4,1856
11/06/2010,The Karate Kid,987,6.2,Harald Zwart,USChina,Sport,7.4,1856
12/07/2019,Point Blank,988,5.7,Joe Lynch,US,Thriller,7.2,115
12/07/2019,Point Blank,988,5.7,Joe Lynch,US,Action,7.2,115
27/01/2019,Don't Let Go,989,6.1,Jacob Estes,US,Drama,6.8,157
27/01/2019,Don't Let Go,989,6.1,Jacob Estes,US,Thriller,6.8,157
27/01/2019,Don't Let Go,989,6.1,Jacob Estes,US,Fantasy,6.8,157
27/01/2019,Don't Let Go,989,6.1,Jacob Estes,US,Mystery,6.8,157
27/01/2019,Don't Let Go,989,6.1,Jacob Estes,US,Horror,6.8,157
04/09/2017,Three Billboards Outside Ebbing Missouri,990,8.2,Martin McDonagh,"US,UK",Drama,6.5,694
04/09/2017,Three Billboards Outside Ebbing Missouri,990,8.2,Martin McDonagh,"US,UK",Comedy,6.5,694
04/09/2017,Three Billboards Outside Ebbing Missouri,990,8.2,Martin McDonagh,"US,UK",Crime,6.5,694
15/04/2017,Taboo,991,8.4,Anders EngströmKristoffer Nyholm,UK,Drama,7.7,1855
19/02/1982,Swamp Thing,992,5.4,Wes Craven,US,Sci-Fi,6.4,18
19/02/1982,Swamp Thing,992,5.4,Wes Craven,US,Horror,6.4,18
23/05/2014,Blended,993,6.5,Frank Coraci,US,Comedy,6.3,1048
23/05/2014,Blended,993,6.5,Frank Coraci,US,Romance,6.3,1048
12/01/2018,Acts of Violence,995,5.3,Brett Donowho,"US,UK",Drama,5.6,534
12/01/2018,Acts of Violence,995,5.3,Brett Donowho,"US,UK",Action,5.6,534
13/09/2019,Unbelievable,997,8.4,Lisa CholodenkoMichael DinnerSusannah Grant,US,Drama,6.9,220
08/12/2006,Apocalypto,999,7.8,Mel Gibson,US,Drama,7.1,1016
08/12/2006,Apocalypto,999,7.8,Mel Gibson,US,Thriller,7.1,1016
08/12/2006,Apocalypto,999,7.8,Mel Gibson,US,Adventure,7.1,1016
08/12/2006,Apocalypto,999,7.8,Mel Gibson,US,Action,7.1,1016
12/07/2013,Grown Ups 2,1000,5.4,Dennis Dugan,US,Comedy,6.5,906
31/03/2010,The Last Song,1001,6,Julie Anne Robinson,US,Drama,6.3,1451
31/03/2010,The Last Song,1001,6,Julie Anne Robinson,US,Romance,6.3,1451
28/03/2001,My Wife and Kids,1002,6.8,...,US,Comedy,6.4,685
11/12/2009,The Princess And The Frog,1003,7.1,Ron ClementsJohn Musker,US,Animation,6.7,928
11/12/2009,The Princess And The Frog,1003,7.1,Ron ClementsJohn Musker,US,Romance,6.7,928
11/12/2009,The Princess And The Frog,1003,7.1,Ron ClementsJohn Musker,US,Fantasy,6.7,928
11/12/2009,The Princess And The Frog,1003,7.1,Ron ClementsJohn Musker,US,Family,6.7,928
01/05/2009,X-Men Origins: Wolverine,1004,6.6,Gavin Hood,"US,UK",Sci-Fi,6.9,1155
01/05/2009,X-Men Origins: Wolverine,1004,6.6,Gavin Hood,"US,UK",Adventure,6.9,1155
01/05/2009,X-Men Origins: Wolverine,1004,6.6,Gavin Hood,"US,UK",Action,6.9,1155
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Drama,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Animation,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Comedy,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Sci-Fi,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Adventure,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Action,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Fantasy,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Family,7.1,502
02/09/2019,Steven Universe: The Movie,1005,7.9,Rebecca Sugar,International,Mystery,7.1,502
01/01/2015,Strange Hair Salon,1006,0,...,Korea,Romance,6,1135
12/09/2019,Downton Abbey,1007,7.4,Michael Engler,UK,Drama,5.9,177
07/09/2019,A Beautiful Day in the Neighborhood,1008,7.3,Marielle Heller,USChina,Drama,6,297
07/09/2019,A Beautiful Day in the Neighborhood,1008,7.3,Marielle Heller,USChina,Biography,6,297
28/03/2017,After Porn Ends 2,1009,5.5,Bryce Wagoner,US,Documentary,6.5,634
27/04/2020,Penny Dreadful: City of Angels,1010,6.1,Paco CabezasRoxann DawsonSheree FolksonSergio Mimica-Gezzan,US,Drama,7.1,320
27/04/2020,Penny Dreadful: City of Angels,1010,6.1,Paco CabezasRoxann DawsonSheree FolksonSergio Mimica-Gezzan,US,Thriller,7.1,320
27/04/2020,Penny Dreadful: City of Angels,1010,6.1,Paco CabezasRoxann DawsonSheree FolksonSergio Mimica-Gezzan,US,Fantasy,7.1,320
27/04/2020,Penny Dreadful: City of Angels,1010,6.1,Paco CabezasRoxann DawsonSheree FolksonSergio Mimica-Gezzan,US,Horror,7.1,320
24/05/2019,What/If,1011,6.3,Phillip NoyceJessika BorsiczkyFernando CoimbraRussell Lee FineJoanna KernsMaggie KileyJill MaxcyDavid RodriguezJ. Miller TobinRandy Zisk,US,Thriller,5.5,141
20/09/2016,The Girl on the Train,1012,6.5,Tate Taylor,US,Thriller,6.6,1576
20/09/2016,The Girl on the Train,1012,6.5,Tate Taylor,US,Mystery,6.6,1576
06/05/2016,24,1013,7.8,Vikram K. Kumar,India,Thriller,7.8,517
06/05/2016,24,1013,7.8,Vikram K. Kumar,India,Sci-Fi,7.8,517
15/01/2016,Ride Along 2,1014,5.9,Tim Story,US,Comedy,6.7,603
15/01/2016,Ride Along 2,1014,5.9,Tim Story,US,Action,6.7,603
07/11/2019,Playing with Fire,1015,4.9,Andy Fickman,US,Comedy,6.8,223
07/11/2019,Playing with Fire,1015,4.9,Andy Fickman,US,Family,6.8,223
